Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Price
2013,Acura,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,6,11.58,218600,8.6,11,13495
2013,Acura,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,6,11.58,230659,8.6,11,13995
2014,Acura,Other Model Type,Sedan,FWD,Beige,White,Gas,Automatic,4,,8.78,167760,11.4,10,14900
2013,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,11.58,191687,8.6,11,14999
2011,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.58,154800,8.6,13,15495
2013,Acura,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,8.18,146000,12.2,11,15950
2015,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,10.74,192000,9.3,9,15988
2012,Acura,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,4,6,11.58,175860,8.6,12,15990
2013,Acura,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,11.58,151000,8.6,11,16995
2016,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,5,6,11.08,226214,9.0,8,17999
2014,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,8.78,105840,11.4,10,18888
2015,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,,10.01,188900,10.0,9,18995
2015,Acura,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,6,9.54,135000,10.5,9,19900
2016,Acura,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,10.69,171422,9.4,8,19995
2015,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,6,9.27,98374,10.8,9,22880
2016,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.17,128850,10.9,8,23888
2016,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,10.8,163900,9.3,8,24888
2016,Acura,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,,11.08,99000,9.0,8,24900
2017,Acura,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,6,10.76,163234,9.3,7,25995
2017,Acura,Other Model Type,SUV,AWD,Grey,Grey,Gas,Automatic,4,,10.74,95750,9.3,7,26988
2019,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,4,8.6,19786,11.6,5,28995
2019,Acura,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Other,4,,9.74,77699,10.3,5,29988
2019,Acura,Other Model Type,Sedan,FWD,Black,White,Premium Unleaded,Automatic,2,4,8.6,42727,11.6,5,30841
2020,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.92,30786,10.1,4,39995
2019,Acura,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,5,6,10.76,42081,9.3,5,40588
2021,Acura,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,5,4,9.92,66960,10.1,3,41599
2019,Acura,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,,4,10.31,40305,9.7,5,41999
2020,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,5,4,10.31,39727,9.7,4,43399
2009,Acura,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,6,13.95,215000,7.2,15,8995
2009,Acura,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,12.09,195152,8.3,15,10990
2010,Acura,Other Model Type,SUV,AWD,Beige,Black,Gas,Automatic,4,,11.58,179777,8.6,14,13888
2011,Acura,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,6,11.58,215416,8.6,13,13999
2012,Acura,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,11.58,205152,8.6,12,13999
2011,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,11.58,201185,8.6,13,14999
2012,Acura,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,11.58,169750,8.6,12,15990
2012,Acura,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,4,,9.69,155770,10.3,12,16995
2015,Acura,Other Model Type,Sedan,FWD,Black,Grey,Gas,Automatic,4,4,8.41,88000,11.9,9,17950
2014,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,9.17,152000,10.9,10,18900
2014,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,9.17,144879,10.9,10,19500
2017,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,,8.09,129899,12.4,7,20999
2016,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,,8.25,75000,12.1,8,25999
2017,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,10.74,113234,9.3,7,28500
2018,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,8.7,91506,11.5,6,28900
2009,Acura,Other Model Type,SUV,AWD,Grey,White,Gas,Automatic,4,4,11.06,243689,9.0,15,7999
2011,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Manual,4,4,7.67,218000,13.0,13,8888
2009,Acura,Other Model Type,Sedan,AWD,Grey,Other Colour,Gas,Automatic,4,6,10.41,228000,9.6,15,8995
2011,Acura,Other Model Type,Sedan,FWD,Cream,Grey,Gas,Automatic,4,4,7.91,276900,12.6,13,8995
2007,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.09,264791,8.3,17,9800
2009,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.09,223945,8.3,15,11999
2011,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,4,8.15,129000,12.3,13,12900
2014,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,9.17,212000,10.9,10,14995
2011,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.58,185642,8.6,13,14999
2010,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,5,6,11.58,124711,8.6,14,15998
2016,Acura,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,6,9.54,180170,10.5,8,18995
2015,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.08,175300,9.0,9,23995
2017,Acura,Other Model Type,Sedan,FWD,Black,Blue,Gas,Automatic,4,4,8.23,127758,12.2,7,25495
2019,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,9.92,97128,10.1,5,34980
2008,Acura,Other Model Type,SUV,AWD,Cream,Other Colour,Gas,Automatic,4,4,11.06,384450,9.0,16,3995
2005,Acura,Other Model Type,Sedan,FWD,Black,Blue,Gas,Automatic,,4,9.03,246000,11.1,19,5995
2008,Acura,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,11.06,195,9.0,16,6700
2007,Acura,Other Model Type,Sedan,FWD,Black,Blue,Gas,Automatic,4,,9.75,196636,10.3,17,6990
2008,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,6,9.75,245470,10.3,16,6995
2009,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,11.06,252610,9.0,15,7995
2012,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Manual,4,4,8.51,270000,11.8,12,8999
2009,Acura,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,13.95,181418,7.2,15,9199
2011,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,,10.35,250000,9.7,13,9500
2012,Acura,Other Model Type,Sedan,FWD,Black,White,Premium Unleaded,Automatic,4,6,8.78,209465,11.4,12,12990
2013,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,8.18,241111,12.2,11,13995
2010,Acura,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,10.41,153000,9.6,14,14999
2012,Acura,Other Model Type,Sedan,AWD,Brown,White,Gas,Automatic,4,,9.69,114334,10.3,12,17900
2018,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,,9.68,82707,10.3,6,32857
2018,Other Brand,Other Model Type,Sedan,AWD,Red,Red,Gas,Automatic,4,4,9.24,48000,10.8,6,36999
2017,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,9.24,113000,10.8,7,25500
2018,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,4,9.68,123112,10.3,6,26485
2018,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,,4,9.68,113051,10.3,6,29998
2018,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,4,9.68,97000,10.3,6,34777
2018,Other Brand,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,4,9.68,66788,10.3,6,35995
2018,Other Brand,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,9.68,44845,10.3,6,36495
2021,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.68,16308,10.3,3,49888
2018,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.68,39521,10.3,6,39888
2019,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,44362,10.8,5,41888
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,9.68,35628,10.3,4,50058
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,8796,10.8,2,53888
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,4,9.24,5496,10.8,2,57888
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,,4,9.24,3682,10.8,1,62900
2020,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,6,12.18,24965,8.2,4,87888
2022,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,11.61,9015,8.6,2,93888
2022,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,4,9.68,7701,10.3,2,60888
2022,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,2,6,12.28,9856,8.1,2,93888
2021,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Premium Unleaded,Automatic,2,6,12.28,18254,8.1,3,93888
2021,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Gas,Automatic,4,4,9.24,10963,10.8,3,57995
2022,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.68,5632,10.3,2,54888
2022,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.68,6290,10.3,2,58888
2022,Other Brand,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,61911
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,61911
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,65821
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,65921
2020,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,,4,9.24,31000,10.8,4,51888
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,2,68316
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,2,68621
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,68621
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,74621
2022,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,11.61,90,8.6,2,99888
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,12.28,95,8.1,1,113801
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,118007
2018,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,9.68,49645,10.3,6,31999
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,1,63291
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,63896
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,67208
2023,Other Brand,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,67901
2023,Other Brand,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,67903
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68106
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68108
2022,Other Brand,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,,,9.24,4496,10.8,2,57999
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.24,65,10.8,2,68204
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68803
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,4,9.24,65,10.8,1,69099
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.24,65,10.8,1,69204
2023,Other Brand,Other Model Type,SUV,AWD,Tan,Grey,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,69875
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,1,70706
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,70706
2022,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.68,14137,10.3,2,52888
2023,Other Brand,Other Model Type,SUV,AWD,Red,Black,Premium Unleaded,Automatic,2,4,9.68,90,10.3,1,70805
2023,Other Brand,Other Model Type,SUV,AWD,Red,White,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,70808
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.24,65,10.8,1,71004
2023,Other Brand,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.68,90,10.3,1,71010
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.68,65,10.3,1,71099
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.68,65,10.3,1,71304
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,65,10.3,1,71864
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,65,10.3,1,71999
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,65,10.3,1,72104
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.24,65,10.8,1,73504
2023,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,11.61,90,8.6,1,105821
2023,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,107001
2023,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,110501
2023,Other Brand,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,111641
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,6,12.28,65,8.1,1,111999
2017,Other Brand,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,,,9.24,97000,10.8,7,27995
2018,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,,,9.68,69000,10.3,6,28995
2018,Other Brand,Other Model Type,SUV,AWD,Red,Other Colour,Gas,Automatic,4,,9.68,91400,10.3,6,28995
2019,Other Brand,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,4,9.68,50000,10.3,5,42880
2020,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,4,9.68,57000,10.3,4,46880
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68803
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.24,90,10.8,1,68817
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.68,65,10.3,1,70404
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,65,10.3,1,71099
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,65,10.3,1,71304
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,73610
2017,Other Brand,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Automatic,4,6,11.91,39553,8.4,7,74900
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,64886,10.3,6,27990
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.66,61275,10.4,6,37959
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,62624,10.3,5,42959
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,12.44,26652,8.0,5,69900
2018,Other Brand,Other Model Type,Sedan,RWD,Other Colour,Blue,Gas,Automatic,4,6,11.91,25006,8.4,6,71959
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,66370,10.3,5,44959
2018,Audi,Other Model Type,Coupe,AWD,Black,Grey,Gas,Automatic,2,4,8.65,66840,11.6,6,33989
2019,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.16,111522,9.0,5,39800
2018,Audi,Q5,SUV,AWD,Black,Grey,Gas,Automatic,4,4,9.59,40970,10.4,6,37980
2018,Audi,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,6,11.16,71215,9.0,6,41898
2011,Audi,Other Model Type,Convertible,AWD,Black,Grey,Gas,Automatic,,4,8.65,154450,11.6,13,12880
2010,Audi,Other Model Type,Coupe,AWD,Brown,Blue,Gas,Automatic,2,6,9.8,170996,10.2,14,12888
2012,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,8.65,136729,11.6,12,13998
2015,Audi,Other Model Type,Sedan,FWD,Other Colour,Black,Gas,Automatic,,,8.7,102570,11.5,9,14499
2014,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,,4,9.02,130072,11.1,10,16450
2015,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,9.56,98597,10.5,9,16799
2016,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,,4,8.63,131959,11.6,8,18450
2015,Audi,Other Model Type,Coupe,AWD,Black,Grey,Gas,Manual,2,4,9.12,147047,11.0,9,18989
2017,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,8.06,102875,12.4,7,18998
2012,Audi,Other Model Type,Coupe,AWD,Black,Blue,Gas,Automatic,2,8,11.05,132873,9.0,12,19910
2016,Audi,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.33,124105,9.7,8,19994
2018,Audi,Other Model Type,Coupe,AWD,Red,Black,Gas,Other,2,6,9.93,41358,10.1,6,46800
2015,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,10.91,130000,9.2,9,20999
2018,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,8.65,170000,11.6,6,21777
2017,Audi,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,,4,8.71,92912,11.5,7,21880
2016,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.4,149000,8.8,8,21995
2016,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,4,10.43,113713,9.6,8,22590
2015,Audi,Q5,SUV,AWD,Black,Grey,Diesel,Automatic,4,6,8.88,181350,11.3,9,22888
2015,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,4,10.43,101380,9.6,9,22910
2015,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,6,11.4,129000,8.8,9,22995
2016,Audi,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,4,9.56,99551,10.5,8,23800
2016,Audi,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,4,9.56,74541,10.5,8,23800
2016,Audi,Q5,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.21,185963,8.2,8,23888
2018,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,8.71,81012,11.5,6,23949
2017,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,8.71,68000,11.5,7,24450
2017,Audi,Other Model Type,Hatchback,AWD,Black,White,Gas,Automatic,4,4,8.71,59000,11.5,7,24850
2016,Audi,Other Model Type,Sedan,AWD,Brown,Grey,Gas,Automatic,4,4,9.23,100249,10.8,8,24888
2017,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.86,96858,11.3,7,24888
2016,Audi,Other Model Type,Convertible,AWD,Brown,White,Gas,Automatic,2,4,8.93,93619,11.2,8,24988
2015,Audi,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,,10.98,136000,9.1,9,24990
2017,Audi,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,4,8.86,93543,11.3,7,24995
2017,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,,4,10.47,126581,9.6,7,25450
2016,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,10.33,95000,9.7,8,25477
2015,Audi,Other Model Type,SUV,AWD,Other Colour,White,Diesel,Automatic,,,10.76,131258,9.3,9,25984
2019,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.71,95410,11.5,5,25990
2022,Audi,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,4,6,9.71,8101,10.3,2,68500
2015,Audi,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,13.31,112000,7.5,9,25999
2017,Audi,Other Model Type,Hatchback,AWD,Black,Black,Gas,Automatic,4,4,8.71,79000,11.5,7,26850
2017,Audi,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,8.86,93000,11.3,7,26850
2017,Audi,Other Model Type,Hatchback,AWD,Black,Other Colour,Gas,Automatic,4,4,8.71,68000,11.5,7,26950
2017,Audi,Other Model Type,Hatchback,AWD,Black,Other Colour,Gas,Automatic,4,4,8.71,75000,11.5,7,26950
2017,Audi,Other Model Type,Sedan,AWD,Beige,Black,Gas,Automatic,4,4,8.86,75000,11.3,7,26990
2018,Audi,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,4,8.65,62000,11.6,6,27777
2014,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.57,115895,8.6,10,27900
2018,Audi,Other Model Type,Coupe,AWD,Red,White,Gas,Automatic,2,4,8.65,154000,11.6,6,27995
2016,Audi,Q5,SUV,AWD,Red,White,Gas,Automatic,,6,12.21,142060,8.2,8,28450
2018,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,,9.59,110858,10.4,6,28980
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,5,4,9.59,134800,10.4,6,28988
2018,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,8.65,77000,11.6,6,28990
2015,Audi,Other Model Type,Convertible,AWD,Black,Black,Gas,Automatic,2,4,9.82,108819,10.2,9,29388
2018,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,8.65,96588,11.6,6,29480
2018,Audi,Q5,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.59,82443,10.4,6,29888
2018,Audi,Other Model Type,Sedan,AWD,Black,Blue,Gas,Automatic,4,4,8.65,75253,11.6,6,29900
2018,Audi,Q5,SUV,AWD,Brown,Black,Gas,Automatic,4,4,9.59,62453,10.4,6,29910
2019,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,,,9.55,22656,10.5,5,35979
2019,Audi,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,,8.65,88674,11.6,5,29950
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.59,112396,10.4,6,29995
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.59,110581,10.4,6,30301
2018,Audi,Other Model Type,Sedan,AWD,Tan,Blue,Gas,Automatic,4,,8.65,67000,11.6,6,30450
2018,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,8.65,79308,11.6,6,30800
2017,Audi,Other Model Type,Sedan,AWD,White,Black,Gas,Automatic,4,,8.86,49000,11.3,7,30850
2018,Audi,Other Model Type,Sedan,AWD,Black,Blue,Gas,Automatic,4,4,9.21,78201,10.9,6,30995
2017,Audi,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,11.16,126000,9.0,7,31888
2020,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,9.54,77737,10.5,4,31888
2017,Audi,Q5,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,12.21,118000,8.2,7,31950
2018,Audi,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,,10.33,56294,9.7,6,31998
2018,Audi,Other Model Type,Hatchback,FWD,Black,White,Gasoline Hybrid,Automatic,4,,6.44,94650,15.5,6,32000
2018,Audi,Q5,SUV,AWD,Black,Blue,Gas,Automatic,4,,9.59,108000,10.4,6,32450
2017,Audi,Other Model Type,SUV,AWD,Beige,Black,Gas,Automatic,,6,11.16,137132,9.0,7,32880
2018,Audi,Other Model Type,Sedan,AWD,Grey,Blue,Gas,Automatic,4,4,9.57,86617,10.4,6,32888
2019,Audi,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,4,4,8.65,25520,11.6,5,32907
2019,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,8.65,44515,11.6,5,32988
2019,Audi,Other Model Type,Coupe,,Black,White,Gas,Automatic,,6,9.82,53393,10.2,5,50888
