Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Purchase Price,Current Market Price
2012,Acura,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,11.58,169750,8.6,12,15990,355.83
2012,Acura,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,4,,9.69,155770,10.3,12,16995,410.09
2015,Acura,Other Model Type,Sedan,FWD,Black,Grey,Gas,Automatic,4,4,8.41,88000,11.9,9,17950,1007.4
2014,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,9.17,152000,10.9,10,18900,583.33
2014,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,9.17,144879,10.9,10,19500,629.52
2017,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,,8.09,129899,12.4,7,20999,975.66
2016,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,,8.25,75000,12.1,8,25999,1835.22
2017,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,10.74,113234,9.3,7,28500,1503.24
2018,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,8.7,91506,11.5,6,28900,1992.99
2009,Acura,Other Model Type,SUV,AWD,Grey,White,Gas,Automatic,4,4,11.06,243689,9.0,15,7999,78.83
2011,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Manual,4,4,7.67,218000,13.0,13,8888,136.44
2009,Acura,Other Model Type,Sedan,AWD,Grey,Other Colour,Gas,Automatic,4,6,10.41,228000,9.6,15,8995,94.49
2011,Acura,Other Model Type,Sedan,FWD,Cream,Grey,Gas,Automatic,4,4,7.91,276900,12.6,13,8995,109.73
2007,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.09,264791,8.3,17,9800,53.5
2009,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.09,223945,8.3,15,11999,128.22
2011,Acura,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,4,8.15,129000,12.3,13,12900,324.82
2014,Acura,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,9.17,212000,10.9,10,14995,337.73
2011,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.58,185642,8.6,13,14999,268.33
2010,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,5,6,11.58,124711,8.6,14,15998,356.27
2016,Acura,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,6,9.54,180170,10.5,8,18995,599.31
2015,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.08,175300,9.0,9,23995,712.21
2017,Acura,Other Model Type,Sedan,FWD,Black,Blue,Gas,Automatic,4,4,8.23,127758,12.2,7,25495,1202.96
2019,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,9.92,97128,10.1,5,34980,2448.94
2008,Acura,Other Model Type,SUV,AWD,Cream,Other Colour,Gas,Automatic,4,4,11.06,384450,9.0,16,3995,20.26
2008,Acura,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,11.06,195,9.0,16,6700,1314.37
2007,Acura,Other Model Type,Sedan,FWD,Black,Blue,Gas,Automatic,4,,9.75,196636,10.3,17,6990,50.74
2008,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,6,9.75,245470,10.3,16,6995,54.76
2009,Acura,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,11.06,252610,9.0,15,7995,76.11
2012,Acura,Other Model Type,Sedan,FWD,Black,White,Gas,Manual,4,4,8.51,270000,11.8,12,8999,128.56
2009,Acura,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,13.95,181418,7.2,15,9199,120.14
2011,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,,10.35,250000,9.7,13,9500,127.88
2012,Acura,Other Model Type,Sedan,FWD,Black,White,Premium Unleaded,Automatic,4,6,8.78,209465,11.4,12,12990,236.76
2013,Acura,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,8.18,241111,12.2,11,13995,250.8
2010,Acura,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,10.41,153000,9.6,14,14999,276.06
2012,Acura,Other Model Type,Sedan,AWD,Brown,White,Gas,Automatic,4,,9.69,114334,10.3,12,17900,575.87
2018,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,,9.68,82707,10.3,6,32857,2480.92
2018,Other Brand,Other Model Type,Sedan,AWD,Red,Red,Gas,Automatic,4,4,9.24,48000,10.8,6,36999,4465.4
2017,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,9.24,113000,10.8,7,25500,1347.56
2018,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,4,9.68,123112,10.3,6,26485,1392.77
2018,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,4,9.68,97000,10.3,6,34777,2275.13
2018,Other Brand,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,4,9.68,66788,10.3,6,35995,3281.31
2018,Other Brand,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,9.68,44845,10.3,6,36495,4657.95
2021,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.68,16308,10.3,3,49888,16118.6
2018,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.68,39521,10.3,6,39888,5638.34
2019,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,44362,10.8,5,41888,5779.04
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,9.68,35628,10.3,4,50058,8776.72
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,8796,10.8,2,53888,25802.94
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,4,9.24,5496,10.8,2,57888,33621.06
2020,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,6,12.18,24965,8.2,4,87888,20108.79
2022,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,11.61,9015,8.6,2,93888,44438.18
2022,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,4,9.68,7701,10.3,2,60888,30958.25
2022,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,2,6,12.28,9856,8.1,2,93888,42556.0
2021,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Premium Unleaded,Automatic,2,6,12.28,18254,8.1,3,93888,28245.49
2021,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Gas,Automatic,4,4,9.24,10963,10.8,3,57995,23515.6
2022,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.68,5632,10.3,2,54888,31601.33
2022,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.68,6290,10.3,2,58888,32534.81
2022,Other Brand,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,61911,55195.54
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,61911,55195.54
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,65821,58681.43
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,65921,58770.58
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,2,68316,60935.98
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,2,68621,61208.03
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,68621,61177.71
2022,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,2,74621,66526.89
2022,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,11.61,90,8.6,2,99888,89097.32
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,12.28,95,8.1,1,113801,107093.56
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,118007,111106.69
2018,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,9.68,49645,10.3,6,31999,3755.44
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,1,63291,59590.14
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,63896,60129.97
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,67208,63246.76
2023,Other Brand,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,67901,63898.91
2023,Other Brand,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,67903,63900.79
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68106,64091.83
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68108,64093.71
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.24,65,10.8,2,68204,60987.18
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68803,64747.75
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,4,9.24,65,10.8,1,69099,65220.12
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.24,65,10.8,1,69204,65319.23
2023,Other Brand,Other Model Type,SUV,AWD,Tan,Grey,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,69875,65756.56
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,90,10.8,1,70706,66571.56
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,70706,66538.58
2022,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.68,14137,10.3,2,52888,19720.43
2023,Other Brand,Other Model Type,SUV,AWD,Red,Black,Premium Unleaded,Automatic,2,4,9.68,90,10.3,1,70805,66664.77
2023,Other Brand,Other Model Type,SUV,AWD,Red,White,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,70808,66634.57
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.24,65,10.8,1,71004,67018.18
2023,Other Brand,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.68,90,10.3,1,71010,66857.78
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.68,65,10.3,1,71099,67107.85
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.68,65,10.3,1,71304,67301.34
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,65,10.3,1,71864,67829.91
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,65,10.3,1,71999,67957.33
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,65,10.3,1,72104,68056.43
2023,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.24,65,10.8,1,73504,69377.84
2023,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Premium Unleaded,Automatic,2,6,11.61,90,8.6,1,105821,99633.25
2023,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,107001,100744.25
2023,Other Brand,Other Model Type,SUV,AWD,Black,Red,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,110501,104039.59
2023,Other Brand,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,6,12.28,90,8.1,1,111641,105112.93
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,6,12.28,65,8.1,1,111999,105711.92
2018,Other Brand,Other Model Type,SUV,AWD,Red,Other Colour,Gas,Automatic,4,,9.68,91400,10.3,6,28995,2001.63
2019,Other Brand,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,4,9.68,50000,10.3,5,42880,5360.0
2020,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,4,9.68,57000,10.3,4,46880,5597.61
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.24,95,10.8,1,68803,64747.75
2023,Other Brand,Other Model Type,Sedan,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.24,90,10.8,1,68817,64793.01
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.68,65,10.3,1,70404,66451.86
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,65,10.3,1,71099,67107.85
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,65,10.3,1,71304,67301.34
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.68,95,10.3,1,73610,69271.42
2017,Other Brand,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Automatic,4,6,11.91,39553,8.4,7,74900,9824.83
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.68,64886,10.3,6,27990,2616.38
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.66,61275,10.4,6,37959,3728.0
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,62624,10.3,5,42959,4436.45
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,12.44,26652,8.0,5,69900,14303.45
2018,Other Brand,Other Model Type,Sedan,RWD,Other Colour,Blue,Gas,Automatic,4,6,11.91,25006,8.4,6,71959,14389.33
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.68,66370,10.3,5,44959,4415.25
2018,Audi,Other Model Type,Coupe,AWD,Black,Grey,Gas,Automatic,2,4,8.65,66840,11.6,6,33989,3096.34
2019,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.16,111522,9.0,5,39800,2456.35
2018,Audi,Q5,SUV,AWD,Black,Grey,Gas,Automatic,4,4,9.59,40970,10.4,6,37980,5216.01
2018,Audi,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,6,11.16,71215,9.0,6,41898,3611.23
2010,Audi,Other Model Type,Coupe,AWD,Brown,Blue,Gas,Automatic,2,6,9.8,170996,10.2,14,12888,213.62
2012,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,8.65,136729,11.6,12,13998,381.6
2015,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,9.56,98597,10.5,9,16799,850.8
2015,Audi,Other Model Type,Coupe,AWD,Black,Grey,Gas,Manual,2,4,9.12,147047,11.0,9,18989,665.02
2017,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,8.06,102875,12.4,7,18998,1094.02
2012,Audi,Other Model Type,Coupe,AWD,Black,Blue,Gas,Automatic,2,8,11.05,132873,9.0,12,19910,557.42
2016,Audi,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.33,124105,9.7,8,19994,894.55
2018,Audi,Other Model Type,Coupe,AWD,Red,Black,Gas,Other,2,6,9.93,41358,10.1,6,46800,6378.75
2015,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,10.91,130000,9.2,9,20999,824.96
2018,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,8.65,170000,11.6,6,21777,846.88
2016,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.4,149000,8.8,8,21995,830.0
2016,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,4,10.43,113713,9.6,8,22590,1095.6
2015,Audi,Q5,SUV,AWD,Black,Grey,Diesel,Automatic,4,6,8.88,181350,11.3,9,22888,657.87
2015,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,4,10.43,101380,9.6,9,22910,1131.31
2015,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,6,11.4,129000,8.8,9,22995,909.87
2016,Audi,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,4,9.56,99551,10.5,8,23800,1303.5
2016,Audi,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,4,9.56,74541,10.5,8,23800,1689.12
2016,Audi,Q5,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.21,185963,8.2,8,23888,731.4
2018,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,8.71,81012,11.5,6,23949,1841.99
2017,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,8.71,68000,11.5,7,24450,2037.5
2017,Audi,Other Model Type,Hatchback,AWD,Black,White,Gas,Automatic,4,4,8.71,59000,11.5,7,24850,2340.94
2016,Audi,Other Model Type,Sedan,AWD,Brown,Grey,Gas,Automatic,4,4,9.23,100249,10.8,8,24888,1354.46
2017,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.86,96858,11.3,7,24888,1513.9
2016,Audi,Other Model Type,Convertible,AWD,Brown,White,Gas,Automatic,2,4,8.93,93619,11.2,8,24988,1446.92
2015,Audi,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,,10.98,136000,9.1,9,24990,941.4
2017,Audi,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,4,8.86,93543,11.3,7,24995,1569.08
2016,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,10.33,95000,9.7,8,25477,1455.83
2019,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.71,95410,11.5,5,25990,1849.21
2022,Audi,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,4,6,9.71,8101,10.3,2,68500,34058.89
2015,Audi,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,13.31,112000,7.5,9,25999,1172.09
2017,Audi,Other Model Type,Hatchback,AWD,Black,Black,Gas,Automatic,4,4,8.71,79000,11.5,7,26850,1960.96
2017,Audi,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,8.86,93000,11.3,7,26850,1694.42
2017,Audi,Other Model Type,Hatchback,AWD,Black,Other Colour,Gas,Automatic,4,4,8.71,68000,11.5,7,26950,2245.83
2017,Audi,Other Model Type,Hatchback,AWD,Black,Other Colour,Gas,Automatic,4,4,8.71,75000,11.5,7,26950,2060.88
2017,Audi,Other Model Type,Sedan,AWD,Beige,Black,Gas,Automatic,4,4,8.86,75000,11.3,7,26990,2063.94
2018,Audi,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,4,8.65,62000,11.6,6,27777,2700.54
2014,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.57,115895,8.6,10,27900,1108.07
2018,Audi,Other Model Type,Coupe,AWD,Red,White,Gas,Automatic,2,4,8.65,154000,11.6,6,27995,1194.91
2018,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,,9.59,110858,10.4,6,28980,1678.5
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,5,4,9.59,134800,10.4,6,28988,1401.35
2018,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,8.65,77000,11.6,6,28990,2332.53
2015,Audi,Other Model Type,Convertible,AWD,Black,Black,Gas,Automatic,2,4,9.82,108819,10.2,9,29388,1360.34
2018,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,8.65,96588,11.6,6,29480,1936.05
2018,Audi,Q5,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.59,82443,10.4,6,29888,2263.19
2018,Audi,Other Model Type,Sedan,AWD,Black,Blue,Gas,Automatic,4,4,8.65,75253,11.6,6,29900,2455.05
2018,Audi,Q5,SUV,AWD,Brown,Black,Gas,Automatic,4,4,9.59,62453,10.4,6,29910,2889.74
2019,Audi,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,,8.65,88674,11.6,5,29950,2276.44
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.59,112396,10.4,6,29995,1715.46
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.59,110581,10.4,6,30301,1759.04
2018,Audi,Other Model Type,Sedan,AWD,Tan,Blue,Gas,Automatic,4,,8.65,67000,11.6,6,30450,2768.18
2018,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,8.65,79308,11.6,6,30800,2414.12
2017,Audi,Other Model Type,Sedan,AWD,White,Black,Gas,Automatic,4,,8.86,49000,11.3,7,30850,3398.73
2018,Audi,Other Model Type,Sedan,AWD,Black,Blue,Gas,Automatic,4,4,9.21,78201,10.9,6,30995,2459.89
2017,Audi,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,11.16,126000,9.0,7,31888,1524.06
2020,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,9.54,77737,10.5,4,31888,2907.6
2017,Audi,Q5,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,12.21,118000,8.2,7,31950,1622.46
2018,Audi,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,,10.33,56294,9.7,6,31998,3378.68
2018,Audi,Other Model Type,Hatchback,FWD,Black,White,Gasoline Hybrid,Automatic,4,,6.44,94650,15.5,6,32000,2140.47
2018,Audi,Q5,SUV,AWD,Black,Blue,Gas,Automatic,4,,9.59,108000,10.4,6,32450,1925.0
2018,Audi,Other Model Type,Sedan,AWD,Grey,Blue,Gas,Automatic,4,4,9.57,86617,10.4,6,32888,2382.77
2019,Audi,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,4,4,8.65,25520,11.6,5,32907,6948.27
2019,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,8.65,44515,11.6,5,32988,4538.38
2019,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,8.65,49756,11.6,5,32989,4140.46
2019,Audi,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,9.07,81729,11.0,5,32989,2697.27
2016,Audi,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,6,10.53,99229,9.5,8,32995,1812.43
2018,Audi,Other Model Type,Sedan,AWD,Grey,Blue,Gas,Automatic,4,,8.65,111300,11.6,6,32999,1904.31
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,,9.59,59665,10.4,6,32999,3315.77
2018,Audi,Other Model Type,Hatchback,AWD,Black,Black,Gas,Automatic,4,,8.65,96633,11.6,6,33552,2202.55
2018,Audi,Other Model Type,Sedan,AWD,Brown,White,Gas,Automatic,4,,8.65,20500,11.6,6,33880,7775.74
2019,Audi,Other Model Type,Coupe,AWD,Grey,Blue,Gas,Automatic,2,6,9.82,97432,10.2,5,47999,3350.89
2018,Audi,Other Model Type,Coupe,AWD,Black,Blue,Gas,Automatic,2,4,8.65,62000,11.6,6,33888,3294.67
2018,Audi,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,4,,9.57,106522,10.4,6,33888,2035.8
2020,Audi,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,9.54,22612,10.5,4,33989,8337.79
2018,Audi,Q5,SUV,AWD,Grey,White,Gas,Automatic,4,4,9.59,92000,10.4,6,34450,2364.22
2017,Audi,Other Model Type,SUV,AWD,Brown,Black,Gas,Automatic,4,,11.16,112561,9.0,7,34980,1855.16
2019,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,4,8.65,73284,11.6,5,34988,3150.79
2017,Audi,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,,10.98,137000,9.1,7,34990,1547.18
2019,Audi,Q5,SUV,AWD,Black,Blue,Gas,Automatic,4,4,9.91,86442,10.1,5,35399,2752.87
2018,Audi,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,9.93,135018,10.1,6,35500,1713.58
2019,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,,9.91,64279,10.1,5,35950,3629.9
2017,Audi,Other Model Type,Convertible,AWD,Other Colour,Black,Gas,Automatic,2,4,9.54,77843,10.5,7,35988,2662.96
2019,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.91,77311,10.1,5,35989,3091.45
2019,Audi,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,4,,9.82,65000,10.2,5,51880,5188.0
2021,Audi,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,12.05,20069,8.3,3,67998,19221.89
2018,Audi,Q5,SUV,AWD,Brown,Other Colour,Gas,Automatic,4,4,9.59,72028,10.4,6,33990,2900.59
2020,Audi,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,10.64,67697,9.4,4,35989,3705.57
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.59,60227,10.4,6,35990,3587.37
2018,Audi,Other Model Type,Hatchback,AWD,Black,Grey,Gas,Automatic,4,6,9.93,119661,10.1,6,35995,1943.26
2018,Audi,Q5,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.59,74574,10.4,6,36590,3028.47
2019,Audi,Q5,SUV,AWD,Black,Grey,Gas,Automatic,4,4,9.59,89942,10.4,5,36590,2745.84
2017,Audi,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.16,101123,9.0,7,36800,2152.57
2018,Audi,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,6,10.02,136634,10.0,6,36989,1765.78
2019,Audi,Other Model Type,Coupe,AWD,Red,White,Gas,Automatic,2,4,8.65,36466,11.6,5,36995,5971.3
2020,Audi,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,10.64,65637,9.4,4,37590,3975.83
2019,Audi,Other Model Type,Hatchback,AWD,Black,Blue,Gas,Automatic,4,4,8.65,59000,11.6,5,37777,4106.2
2018,Audi,Q5,SUV,AWD,Black,White,Gas,Automatic,4,4,9.59,64000,10.4,6,37777,3573.5
